latitude,longitude,hashtag,timestamp
50.363671454,19.055474326,"coffee, starbucks",1417758210
-3.78277651,-38.482328105,"nicekicks, vegas, ugh, instaaaaah, scary, feet, fruit, muscles, starbucks, kid, eat, garden, jualanku, nomakeup, boy, cupcakes, istanbul, barcelona, toyota, iloveyou, partytime, blueeyes, camera, lazyday, priceless, wdywt, inspiration, road",1415811585
-27.62109926,152.844885523,"mickey, mickeymouse, coffee, arianagrande, nails, blue, ariana, secute, hair, red, starbucks, ear, mouse, princess, icon, pink, headband, arianagrandebutera, arianator, curls, agb, cat, butera, black, grande, white, cutie, disney",1417759274
56.05401246,92.912396193,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, igers, jj, follow, girl, instamood, instagramhub, me, happy, webstagram, tflers, instadaily, sun, iphoneonly, sky, iphonesia, instagood, tagsforlikes, bestoftheday, nofilter, tweegram, picoftheday, photooftheday",1417759303
-17.917192312,25.818850841,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, zimbabwe, igers, jj, follow, girl, instamood, instagramhub, me, nofilter, tflers, instadaily, sun, iphoneonly, sky, iphonesia, instagood, tagsforlikes, bestoftheday, webstagram, tweegram, picoftheday, photooftheday",1417759277
55.70964762,37.595291018,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, igers, jj, follow, girl, instamood, instagramhub, me, happy, webstagram, tflers, instadaily, sun, iphoneonly, sky, iphonesia, instagood, bestoftheday, nofilter, tweegram, picoftheday, нетривиальныйчетверг, photooftheday",1417719760
31.556366547,-81.794975353,"savannah, selfie, taylorswift, tagsforlikes, blueeyes, pretty, gorgeous, likeitup",1417745283
-33.822283452,151.006702684,"instaselfie, love, selfienation, selfie, instalove, life, hair, igdaily, shamelessselefie, fridays, igers, portrait, follow, face, weekend, selfietime, eyes, me, selfies, tflers, tgif, instagood, tagsforlikes, pretty, fun, smile, handsome, followme, happy",1417758866
46.905063512,7.35854513,"europe, vans, losangeles, love, photo, selfie, tbt, berlin, london, jj, iphoneonly, follow, girl, day, best, me, city, myself, usa, la, hellokitty, barcelona, ny, satc, pretty, fun, nyc, lasvegas, manhattan",1417348418
47.9593824,37.7424288,"beautiful, we, blackandwhite, december, awesome, sad, donetsk, ulzzang, college, student, cold, friends, cutie, selca, xoxo, daily, morning, pretty, epic, selfie, goodmorning",1417759310
-6.173521667,106.840905,"beautiful, cute, fashion, love, summer, selfie, tbt, snapchat, single, igers, follow, instadaily, instamood, kikme, girl, pictoftheday, me, swag, tflers, insta4like, instagood, tagsforlikes, amazing, photooftheday, fun, smile, bored, followme, happy",1417759310
-33.892150353,150.911994309,"selfiemate, winner, dgf, congrats, instacomp, selfie, controlyourselfie, shutterballmate, dollygirlfashion, shutterball, selfieball, tgif",1417759311
38.906378478,-77.004777664,"independent, selfie, happy",1417759312
13.145063961,123.736671442,selfie,1417759314
51.410199967,-1.343777664,"smiles, sister, love, ritz, loverher, selfie, beaut, mabel, thowback, friend, bigsis",1416873247
31.912865711,34.811120233,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417721742
39.957250941,-75.188900818,"life, family, selfie, nofilter, eyes, like4like, hair, instago, all_shots, follow4follow, my, look, funny, style, bored, colorful, instafollow, powderpuffchamps, iphoneonly, 20likes, lol, tagsforlikes, instacool, pretty, sun, phimu, webstagram, tweegram, christmas, l4l",1417742742
-8.88276952,-36.48094835,"comment, cute, likesforlikes, comment4comment, love, likers, selfie, trocolikes, likeforfollow, sfs, recent4recent, tumblr, beautiful, likes, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, commentforcomment, spam, followforfollow, tagsforlikes, likeforlike, f4f, recentforrecent, spam4spam, followher",1417721732
35.774938266,-78.683909556,"summer, art, mirrorselfie, palace, king, selfie, canon, fancy, culture, persian, mirror, mefromtehran, candle, colorful, iran, firsttime, dslr, travel, golestan, 70d, slr, tehran, window, 2014, shah, picoftheday, first",1417759318
29.511792299,34.924441872,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417692106
40.752975472,-74.026992804,"instagramdogs, cute, weeklyfluff, dogsofinstagram, nature, loveit, nofilter, tbt, tagsta, tagsta_nature, petsagram, picpets, best, dogoftheday, puppy, animals, treats, petstagram, animal, ilovemydog, dogstagram, doggy, funpetlove, pets, puppies, cutie, adorable, dogs",1417743699
40.340752318,-3.748203676,"navidad, sinfiltros, madrid, luces, nofilter, christmas, puertadelsol",1417759317
-7.6396277,112.7170727,"7e, nofilter, e",1417759317
-33.874077569,151.233577538,"nofilter, sydney",1417759313
56.837586819,60.623758365,"selfie, instasize",1417759324
-33.927273137,151.195085571,"외노자, 삼주무휴일, selfie, instasize, 한달무휴일도전, 셀카, 주둥이를내밀어자체뽀샵, 시드니, 셀스타그램",1417759208
10.489187642,-73.264962849,"dailyselfie, me, selfie, red, pics",1417759323
16.736442329,-92.638319709,selfie,1417759323
-8.88276952,-36.48094835,"comment, cute, likesforlikes, comment4comment, love, likers, selfie, trocolikes, likeforfollow, sfs, recent4recent, tumblr, beautiful, likes, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, commentforcomment, spam, followforfollow, tagsforlikes, likeforlike, f4f, recentforrecent, spam4spam, followher",1417569145
25.260653835,55.320917747,"selfie, bengali",1417730168
2.8135569,101.7694944,"selfie, instapic, candid, igers, ootd, instadaily, vsco, latergram, qotd, tagsforlikes, inspirationalquotes, selca, quotestagram, vscogood, jinglebell, vscodaily, instamood, presents, photooftheday, vscocamphotos, vscocam, igdaily, potd, christmas, happy",1417759288
40.712610385,-74.017257197,"picture, life, fashion, food, photo, selfie, photoshoot, london, vscogrid, vsco, vscam, style, instavsco, la, paris, miami, vscophile, gentlemen, ny, live, camera, models, bradleylopez, night, nyc, model, vscocam, dope",1408573861
-3.793994476,-38.479666336,"nicekicks, vegas, ugh, instaaaaah, scary, feet, fruit, muscles, starbucks, kid, eat, garden, jualanku, nomakeup, boy, cupcakes, istanbul, barcelona, toyota, iloveyou, partytime, blueeyes, camera, lazyday, priceless, wdywt, inspiration, road",1414632454
35.6395195,128.7484618,"2015플래너, 스타벅스, starbucks, starbucks_stamp",1417759331
17.408760023,102.792576942,"turkey, toast, starbucksthumbler, food, starbucksthailand, bakery, starbucks, udonthani, bread",1417759329
-7.28917217,112.77094519,"cute, beauty, instalike, selfie, intagood, everywhere, instadaily, instamood, me, again, always, geje, waiting, bestoftheday, like4like, everywhen, picoftheday, photooftheday",1417759332
10.34241227,123.924751862,"comment, cute, likesforlikes, comment4comment, followback, likers, selfie, trocolikes, likeforfollow, follow4followback, me, tflers, likes4likes, followforfollow, follows, teamfollowback, likeback, followall, tagsforlikes, likeforlike, pleasefollow, followbackteam, followalways, darck, like4like, followbackalways, l4l",1416875941
37.49006235,127.085755,"거침없이하이킥, selca, 김혜성, selfie, hair, 내중심이다그램, 얼스타그램, 셀카, 악어, 셀스타그램, 금요일, 히주짱",1417759330
48.426227489,-71.028873079,"why, about, thinking, problem, selfie, head, think",1417759327
41.367425507,-72.912992595,"life, love, goodvibes, wisdom, quotes, instadaily, friends, thegoodquote, repost, nofilter, instagood, introspection, dailyquote, photooftheday, truth, like4like, followme, quoteoftheday",1417757628
10.780973858,106.697993798,"colours, nofilter, drink, vietnam",1417759336
35.68533,139.7085,"japan, nofilter, filterforwhat, trip, shinjuku",1417759335
-33.877358333,151.199996667,"sky, nofilter, clouds, nature",1417759334
37.474113333,-121.1549305,"whathaveicreated, lovemyboy, heelernation, acd, heelerhappiness, nofilter, blueheeler",1417759329
41.907849703,-87.669252819,"wanderlust, travel, nofilter, madewithover, alaska",1417758865
-6.297223648,107.015438246,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759298
-33.811808333,151.244216667,"clouds, nofilter, sky, storm, watchout",1417759340
47.919294832,11.676774434,"ela, love, beauty, munich, instahood, güzelik, blond, littlegirl, istanbul, turkish, sweethoney, live, tatlikiz, f4f, nofilter, güzelkiz",1417759340
47.0052876,-120.5381367,"nomakeup, redneckpride, countryproud, redneckgirl, country, selfie, backwoodsbarbie, naturalbeauty, countrygirl, countrypride, redneckproud, sexyandiknowit, redneck, natural",1417759245
29.875095994,-90.018834556,"selfie, bored, girlsthatvape, tired",1417759338
3.137836167,101.692396667,"selfie, sugarscarfmadison, madisonclassic",1417759337
25.187278333,55.240636667,selfie,1417759343
40.9782824,28.7173831,"likeforlikes, likeforshoutout, recentforfollow, polishboy, lfl, selfie, r4r, likeforfollow, snapchat, recent4recent, spamforlikes, recentforrecent, snapchatme, polishgirl, followforlike, followforspam, follow4follow, likesforlike, spamforfollow, likeforlikeback, likeforfollowers, spamforspam, spam, followforfollow, like4like, likeforlike, s4s, f4f, spam4spam, l4l",1417736605
65.03080768,25.46369789,"walhallasymphony, selfie, tb, pikkujoulut",1417759346
25.054706948,121.599981877,selfie,1417759346
34.029037749,-118.486253845,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417625428
52.097873512,19.503521929,"teen, love, selfie, teenagers, polishgirl, followforahugespam, followforspam, follow4follow, followback, vsco, like4like, spamforspam, followforfollow, instagood, likeforlike, followforlikes, recentforrecent, new, holiday, followme, photooftheday",1417759332
41.044062125,29.004490091,"summer, love, tagstagram, colorful, instalike, selfie, swag, instago, igers, follow4follow, follow, instadaily, friends, style, webstagram, look, instafollow, iphoneonly, picoftheday, instagood, amazing, instacool, bestoftheday, fun, followme, like4like, delikizbuyuyor, photooftheday",1417687783
-34.064703273,151.155724917,"iphone6, cronulla, nofilter, pano",1417759350
48.4630285,-123.3151775,"examseason, uvic, nofilter, finals, longdays",1417759349
-38.364525452,145.01269771,"wanderlust, australia, summer2014, mornington, traveldiary, betravels, vacation, roadtrip, melbourne, cherryfarm, bondingtime, cherries, cherrypicking, allyoucaneat, nofilter",1417759346
-33.902104879,151.199963093,"nofilter, storm",1417759344
37.649268638,-120.989419787,"foodgasm, fitfam, foodporn, food, instalike, cleaneating, blowinupig, veggies, instagood, postworkoutmeal, protein, imisscooking, bombdotcom, carbs, doubletap, chefwolf, cookingmachine, igfood, thiskitchensucks, thursdaynight, dinner, instafull, whitagram, igdaily, healthylifestyles, nofilter, kinghashtag, picoftheday, igers",1417759342
45.043477979,41.962238383,"cute, eyes, photo, selfie, like4like, hair, friends, cool, me, webstagram, tflers, iphoneonly, iphonesia, lol, instagood, amazing, pretty, nofilter, l4l",1417696858
35.612929277,-105.236627525,selfie,1417758073
45.559783914,10.224308243,"beautiful, likesforlikes, love, photo, selfie, dog, instadog, follow4follow, follow, instagood, instamood, tflers, followforfollow, likeback, iphonesia, picoftheday, tagsforlikes, bestoftheday, photooftheday, f4f, likeforlike, like4like, followme, l4l",1417759263
26.636505,-80.105513833,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417662743
38.783560717,-77.460477725,"tagsforshare, eyes, selfie, life, like4like, hair, instago, follow4follow, my, instagramhub, cool, style, nofilter, tflers, nice, throwbackthursday, sun, sky, iphonesia, lol, instacollage, amazing, harrystyles, pretty, statigram, instacool, bored, tweegram, instafollow, l4l",1417733668
31.907425186,35.012335946,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759294
29.958,-90.0638,nofilter,1417759353
49.250033581,-123.106676811,"gayboyprobs, tobenaked, gayboy, selfie, sorrynotsorry, tistheseason, happyholidays, gaymuscle",1417758729
47.506607136,19.031056269,"instaselfie, love, selfienation, selfie, instalove, life, hair, igdaily, shamelessselefie, igers, portrait, follow, face, eyes, selfietime, handsome, me, selfies, tflers, instagood, tagsforlikes, pretty, fun, smile, followme",1417721609
41.044106929,29.004402459,"summer, love, tagstagram, colorful, instalike, selfie, swag, instago, igers, follow4follow, follow, instadaily, friends, style, webstagram, look, instafollow, iphoneonly, picoftheday, instagood, amazing, instacool, bestoftheday, fun, followme, like4like, delikizbuyuyor, photooftheday",1417600782
40.724710418,-73.954899083,selfie,1417759355
24.950677587,121.23563627,"delicious, 田田酥, linecamera, brunch, sunny, 20141205",1417759329
-37.831177328,144.960370273,"summer, coffee, vsco, vscocam, cupsinframe, cipratancahaya, shiok, melbourne, vscofood, stali, anakkopi, hobikopi, brunch, vscogrid, everyday",1417745662
24.15172759,120.648557959,brunch,1417759258
37.782961244,-122.41805593,"art, sanfrancisco, chambers, brunch, sunshine, phoenixhotel, tenderloin",1404695349
-37.885899063,144.988633292,"nutritious, breaky, followus, foodporn, fitspiration, wellbeing, healthkick, foodpicoftheday, cleaneating, raw, vegan, organic, breakfast, instadaily, inspiration, wholesome, fit, lunch, healthy, wellness, review, glutenfree, nuts, blog, foodies, yum, yummilicious, brunch",1417758916
37.373950897,126.950353635,"앙고라니트, 노란니트, selfie, friday, 맞팔, yellow, 양치중, 데일리룩, 셀스타그램, 금요일, knit, dailylook, selfcamera, 화장실, 삐약삐약, 소통, 늙은병아리, 셀카, 좋아요, 얼스타그램",1417759335
37.872189407,127.746232033,"데일리룩, 셀카, d700, 셀스타그램, selfie, 옷스타그램",1417759336
41.017220829,28.972559594,"teen, cute, likesforlikes, love, followfollowfollow, summer, instalike, selfie, teenagers, recent4recent, tumblr, famous, polishgirl, followher, followforahugespam, followforspam, followback, vsco, toprowforatoprow, spamforspam, spam, followforfollow, vscolook, likeforlike, followforlikes, recentforrecent, new, like4like, followme, photooftheday",1417756737
38.906519863,-77.041997865,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417647313
25.458186667,49.531055,"life, family, selfie, fyi, nofilter, style, hair, instago, all_shots, follow4follow, my, eyes, look, funny, eattherainbow, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, l4l",1417759243
18.47521529,-66.758734678,"l4l, life, family, selfie, nofilter, eyes, hair, instago, follow4follow, my, friends, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, all_shots, tagsforlikes, instacool, likeforlike, teachers, pretty, sun, bored, tweegram, christmas, nice",1417625998
-45.081833509,170.980553983,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417758781
39.167911667,-121.739425,nofilter,1417759358
33.90534265,-118.146265643,"jacket, jordan, 23, selfie, jumpman, airjordan",1417759363
59.30778,18.076236167,"selfie, makeup, sweden, workweek",1417759361
-7.955350025,112.584628597,"lingeries, juallingerieimport, lingerieindonesia, wiwt, selfie, juallingerieseksi, grosirlingerie, juallingerieindonesia, jualbajuseksi, lingeriemurah, lingeriesurabaya, ootd, jualseksilingerie, tokolingerie, supplierlingerie, lingeriedress, juallingerie, juallingerieonline, resellerlingerie, jualbra, juallingeriemurah, jualkorset, bajuseksi, juallingeries, tokolingeriemurah, jualslimmingcorset, lingeriejakarta, lingeriemalang, jualsexylingerie",1417759360
32.745406459,35.072858857,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417736524
34.029037749,-118.486253845,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417625568
-23.9837125,-46.4641047,"summer, love, tagstagram, colorful, instalike, selfie, swag, instago, igers, follow4follow, follow, instadaily, friends, style, webstagram, look, instafollow, iphoneonly, instagood, amazing, instacool, bestoftheday, fun, followme, like4like, picoftheday, photooftheday",1417750258
-6.2399033,106.8536704,"indonesianfashionblogger, fashion, beauty, asiangirl, styleoftheday, selfie, streetstyle, japanese, outfit, ootdindo, ootd, instadaily, vsco, indonesianbeautyblogger, style, like4like, instastyle, lookbook, beautybloggerindonesia, styleblogger, instagood, outfitoftheday, merrygoround, carousel, f4f, korean, vscocam, fashionblogger, makeupkorea, instafashion",1407170736
22.31492505,114.04586731,"hk, selfie, pretend, disneyland, kid",1417759370
40.7159798,8.5699693,"beautiful, cute, coffee, good, love, picture, photo, selfie, roma, outfit, buenosdias, igers, ootd, amore, nicepic, bestphoto, buongiorno, girl, cool, me, mood, sun, top, sky, iphonesia, instagood, instalike, likeit, followme, goodmorning",1417759373
26.89183775,75.78769857,"beautiful, cute, fashion, love, summer, food, instalike, selfie, tbt, igers, follow4follow, follow, instadaily, instamood, friends, girl, me, swag, tflers, followme, instagood, tagsforlikes, amazing, bestoftheday, photooftheday, fun, smile, like4like, picoftheday, happy",1417759374
57.127914554,35.456527607,"mcm, tumblrgirl, boy, selfie, likeforfollow, sfs, snapchat, like4like, tumblr, tbh, follow4follow, twerk, kikme, tumblrboy, kik, seductive, wcw, famous, followforfollow, shoutout, abs, followers, f4f, sixpack, model, cutie, followme",1417728967
40.0635757,-75.0307543,"comment, cute, likesforlikes, comment4comment, love, likers, selfie, trocolikes, likeforfollow, sfs, recent4recent, tumblr, beautiful, likes, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, commentforcomment, spam, followforfollow, tagsforlikes, likeforlike, f4f, recentforrecent, spam4spam, followher",1417759375
40.588797815,-73.924003327,selfie,1417759376
40.733263269,-73.957147384,"selfie, marleyselfie2014",1417759376
50.982135418,-114.04079631,selfie,1417739716
18.446546456,-66.679212274,"l4l, life, family, funny, selfie, nofilter, eyes, jesúsmiperdonador, instago, follow4follow, my, cool, hair, style, webstagram, colorful, instafollow, iphoneonly, 20likes, all_shots, tagsforlikes, look, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417719490
44.972562092,-122.991041883,"and, hip, 20s, dont, that, selfie, 30s, all, im, at, go, still, cool, last, look, i, my, age, least, did, goodbye, time, where, hello",1417759379
55.829890793,37.963215076,"moskow, 6d, keying, selfie, canon, себяшкахуяшка, chromakey, настраивалкамеру",1417759380
-42.504833333,171.173,selfie,1417759381
40.943857729,14.255042005,"cute, fashion, family, instalike, selfie, instalove, kik, tag, instago, follow, friends, cool, funny, webstagram, tflers, followforfollow, instafollow, top, sky, all_shots, instasize, instacool, bestoftheday, pretty, sun, smile, vscocam, tweegram, instamood, nice",1417720040
-6.382473733,106.926328916,"cute, coffee, love, starbuckscoffee, starbucks, likelike, vsco, cheeze, likey, pink, cottomcandy, doubletap, sbux, strawberry, amazing, likeforlike, cake, vscocam",1417759302
34.001255555,-118.249305,"urban, coffee, milkfoto, discoverhongkong, hkboy, nature, muffin, rookiecam, latte, thanksgivingweekend, china, starbucks, citytour, cityscape, muffins, cafe, city, 陆家嘴, scone, lujiazui, travel, shanghai, 浦东, pudong, 星巴克, captchina, architecture, 上海, nyc, sunset",1417753778
40.518986547,-74.410142899,"latte, starbucks, homemade, mocha",1417759380
-6.327218447,106.802742073,"drink, brown, friday, gay, iphonephotography, a, football, goodtimes, vacation, street, view, starbucks, kiss, follow4follow, sisters, lovehim, outfit, landscape, swedish, kids, brother, tagsforlikes, so, clubsocial, f4f, instagramer, cutie, today, l4l",1417758868
-27.621100768,152.844878985,"mickey, mickeymouse, coffee, arianagrande, nails, blue, ariana, secute, hair, red, starbucks, ear, mouse, princess, icon, pink, headband, arianagrandebutera, arianator, curls, agb, cat, butera, black, grande, white, cutie, disney",1417759345
33.519626389,130.533340704,starbucks,1417759345
24.956000796,121.224708305,"cappuccino, starbucks, cold, sunny, showoff, lol",1417759341
-33.863525,151.213791667,nofilter,1417759383
55.461611138,11.783414427,"mypic, love, lfl, followbackinstantly, iphonesia, follow4follow, fff, instadaily, 50likes, followforfollow, iphoneonly, like4likr, 20likes, tagsforlikes, 100likes, likeforlike, f4f, followback, nofilter, likemypic, followme, l4l",1417759368
-24.884305,152.483046667,"nofilter, furbaby, dogshoes, puppyproblems, puppy, lab",1417759377
45.522542069,-122.67374499,selfie,1417759386
36.360636974,127.344772626,"샷추가한, 스타벅스, 학부버릇은대학원생때까지온다, americano, 과제지옥, 과제, ppt, 범죄현장사진, 아메리카노, 일상, report, 과학수사, 지문, 벤티, starbucks",1417759390
45.426380375,4.411470182,"eyes, family, look, selfie, nofilter, life, granderoue, instago, all_shots, follow4follow, stetienne, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, l4l, tweegram, christmas, nice",1417759288
19.031605,-98.2647131,"me, eyes, greeneyes, car, selfie, face, hair, lips, girl",1417759393
47.907844539,-122.237934395,"taylorswiftgang, selfie, blankspace, queen, lipstickdarklikemysoul, deadweek",1417759393
18.446546456,-66.679212274,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, all_shots, tagsforlikes, julito, likeforlike, pretty, sun, instacool, bored, tweegram, christmas, nice",1417738368
33.779769838,-117.832363034,"offguardmoment, selfie, tbt",1417759395
37.542203333,126.882088333,"차안, 셀카, 막히거나, selfie, 추운겨울, 운전중, 빨간불",1417759396
34.397023497,-117.276573368,"blackandwhite, selfie, whynot, headphone, whitegirl, musiclover, blonde, bored",1417758786
-6.267994741,106.976546015,"pink, lipcolor, lipstick, dailymakeup, selfie, shockingpink, daily",1417759395
44.6883906,10.5498089,"buildings, marinadimontemarciano, house, instapic, instalove, walking, igersancona, picofday, sea, in, igersmarche, red, igersitalia, destinazionemarche, whithe, country, nofilter, my, loveancona",1417759260
37.761971199,-122.409729302,"fashion, art, blackandwhite, sf, ootd, nwblk, sanfrancisco, nofilter, gallery",1417759394
-6.881262846,107.599009673,"instafood, igagarangasem, yummy, food, nofilter, gigglebox",1417759394
34.131752833,-118.1218805,"poloneck, lbd, selfie, instapic, girl, curves, minidress",1417759397
19.376185613,-99.170586467,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759391
41.785675,-87.603645,"bathroom, art, duckface, selfie, random, domestic, fancy, peacesign, intervention",1417759399
41.018622858,29.075254435,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417751495
-6.2399556,106.8537038,"indonesianfashionblogger, fashion, beauty, asiangirl, styleoftheday, selfie, streetstyle, japanese, outfit, ootdindo, ootd, instadaily, vsco, dress, like4like, indonesianbeautyblogger, style, potd, instastyle, lookbook, beautybloggerindonesia, styleblogger, instagood, outfitoftheday, f4f, korean, vscocam, fashionblogger, makeupkorea, instafashion",1406444387
37.99797,23.8008,"instaselfie, maomao, duckface, greeks, selfie, us, selfietime, agapimono, stupidface, portrait, couple, kaitasxetika",1417759404
37.690517837,-121.011714209,"beautiful, tattoos, girlswithink, girlswithtattoos, selfie, inkaddict, ink, tattooedgirls, girl, tattooed, inkedbabe, inkedandsexy, tattoo, inkedgirls, inklife, inkedgirlsdoitbetter, inkedgirlsofig, inked, girls, tattoolife, inkedwomen, tattooedgirlsofig, tattooedandsexy, inkedup, tats",1417759404
47.663913333,-117.1642305,"boobytrap, nofilter",1417759406
37.50976464,127.03061263,"fashion, beauty, vivatouch, streetfashion, streetstyle, womenswear, street, mfw, milanfw, ss15, womenfashion, style, italy, menslook, menswear, fashionable, fashionweek, milano, styling, moda, models, mensfashion, italia, mode, amwe, nofilter, womenlook, mensstyle",1417759404
7.882933356,98.390425914,"phuket, gallerycafe, nofilter, vscocam, thailand, cafe",1417759400
-33.829607453,151.069217273,"keeprollinrollinrollincomeon, nofilter, sydney, storm",1417759399
36.110762735,-86.915958034,"selfie, latergram",1417759409
40.638638044,-111.886813183,"whpsignsoftheseason, love, nature, selfie, statigram, rsa_nature, hot_shotz, girl, vsco, vsco_lovers, me, wanderlust, swag, vscogrid, bestofvsco, vscogood, friends, iphoneonly, girls, all_shots, night, fun, vscocam, vscoonly",1417759234
22.303576316,114.160379849,"셀스타그램, selfie, 얼스타그램, kowloon, hongkong",1417759410
36.10733796,-115.142231915,"mcm, wcw, catsofinstagram, edclv, comeinpeace, ordontcomeatall, studyweek, tbt, tomorrowland, nofilter, godblessusall",1417759412
40.19947492,28.953978324,"beautiful, cute, love, polishboy, boy, photo, selfie, lyon, french, tbt, polishgirl, igers, follow, girl, pics, instadaily, instacool, me, tattoo, style, instagood, frenchboy, luxury, fitness, fun, like4like, picoftheday, photooftheday",1417715599
-33.860909171,151.211042836,"nofilter, clouds, sydneyharbourbridge, cloudstagram, sydney, storms",1417759414
-34.899780806,138.67441983,nofilter,1417759413
40.0635697,-75.030751,"comment, cute, likesforlikes, comment4comment, love, likers, selfie, trocolikes, likeforfollow, sfs, recent4recent, tumblr, beautiful, likes, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, commentforcomment, spam, followforfollow, tagsforlikes, likeforlike, f4f, recentforrecent, spam4spam, followher",1417759416
25.253211143,55.304596829,"cute, selca, shihtzu, instasize, asian, igdaily, puppy, selfie",1417759414
26.196665778,-80.133079436,"mikesmarro, pottymouth, artbasel, selfie, dotheyknowitschristmastime, bear, longhairdontcare, goodnight, art, shiftybitch, cantface, insomniac, daydrinking, photographer, ilovetaasha, zzzz, jesusisthereasonfortheseason, caliente, gingerbeard, ambien, cantsleep, beard",1417759416
35.855343472,128.49340274,"겨울, 얼스타그램, 일상, 셀스타그램, selfie, daily",1417759393
52.318891436,-106.578583885,"lostlove, love, winter, quote, findinghappiness, curledhair, life, searching, goodenough, mint, selfie",1417759421
43.5642277,13.2846944,"beautiful, cute, picstitch, fashion, love, food, nofilter, tbt, igers, follow, girl, instamood, instagramhub, me, black, webstagram, tflers, instadaily, iphoneonly, iphonesia, instagood, tagsforlikes, bestoftheday, smile, white, photooftheday, tweegram, picoftheday, happy",1417759317
-33.903873985,151.267985577,nofilter,1417759422
50.092473635,-122.994055934,"scenery, clouds, sun, globe, global, sky, amazing, stunning, sunset, horizon, world, nofilter, wow",1417759416
13.723313117,100.534157922,nofilter,1417759415
2.891421262,101.788187664,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417758333
